file_path,filename,filename_upc,file_size,modified_time,width,height,detected_text,normalized_text,detected_brand,detected_denomination,detected_pack_quantity,catalog_status,catalog_error
Z:\Kendal King\Images\79936696961789.jpg,79936696961789.jpg,79936696961789,135743,1692046684.0,720,960,"BREAD*
BUY A $35 PANERA BREAD® GIFT CARD,
GET A FREE PASTRY OR SWEET.
Pane Re oO
\ Be. A
a7 ye ee
NO VALUE UNTILACTIVATEDIATREGISTER
$35
fe bln,
NO VALUE UNTILACTI ORT aa ier “dl
BUY A $35 PANERA BREAD” GIFT CARD,
a4 oo . ag Os
> ieee |
NO VALUE UNTILAcTIVaTs tres",bread buy a $35 panera bread gift card get a free pastry or sweet pane re oo be a a7 ye ee no value untilactivatediatregister $35 fe bln no value untilacti ort aa ier dl buy a $35 panera bread gift card a4 oo ag os ieee no value untilactivats tres,panera,,,ok,
Z:\Kendal King\Images\799366970897.jpg,799366970897.jpg,799366970897,85013,1708624611.0,367,489,"EXTREME = ==
value SO
PUNSTELABS
+ ¥ y 7
aa FS |
WR) ns CA )
Two *25 Gift Cards
TE) $5Q
PINSTRIPES
EXTREME
VALUE $50
Where magic strikes
: ee Pee ee a uae
oo yo Ff st.
Sue id ea E sis ee aA ae a : d",extreme value so punstelabs y 7 aa fs wr ns ca two 25 gift cards te $5q pinstripes extreme value $50 where magic strikes ee pee ee a uae oo yo ff st sue id ea e sis ee aa ae a d,,$50,,ok,
Z:\Kendal King\Images\799366970897.png,799366970897.png,799366970897,253742,1708555565.0,367,489,"ure =—:s«S@®R’
PINSTRIPES
Sle
Two *25 Gift Cards
EXTREME «$50
YZ cro} SAS
ea k
EXTREME
VALUE $50
Where magic strikes
a oe |e
a ad lt \
ie ye a NS),",ure s s r pinstripes sle two 25 gift cards extreme $50 yz cro sas ea k extreme value $50 where magic strikes a oe e a ad lt ie ye a ns,,$50,,ok,
Z:\Kendal King\Images\799366987215.jpg,799366987215.jpg,799366987215,1514834,1693408695.0,1275,1650,"EXTREME queen $
VALUE 75
i a ay f ee og
» Saye ae oa date Et 4
Three *25 Gift Cards
ae a ee oe
gS ea es ee
a. ae ———
a ar Sal “ te ~ pe et a a |)
ie un 2 en ON
er et ee
b 2M, ae Pe,
Bee Re Med
ay ay wees eRe ON
. ma . ve . “We inne Th,
a : , mee. gk eer fad
Rig Sern’: # Ep stag aa ER ee
ai. aaeeee ° So, pelo SAE yea ; tM
Md Fe IE Ota cst AES Py
Pir, : nha wt “ i, ——",extreme queen $ value 75 i a ay f ee og saye ae oa date et 4 three 25 gift cards ae a ee oe gs ea es ee a ae a ar sal te pe et a a ie un 2 en on er et ee b 2m ae pe bee re med ay ay wees ere on ma ve we inne th a mee gk eer fad rig sern ep stag aa er ee ai aaeeee so pelo sae yea tm md fe ie ota cst aes py pir nha wt i,,,,ok,
Z:\Kendal King\Images\799366989066.JPG,799366989066.JPG,799366989066,54996,1693408697.0,392,511,"Ae $50
—_
vom Paiite
=) * toe
Two *25 Gift Cards a.
EE 869 |
=| white
= Gasile
- Twos25Gift Cards
mate $50
Two *25 Gift Cards",ae $50 vom paiite toe two 25 gift cards a ee 869 white gasile twos25gift cards mate $50 two 25 gift cards,,$50,,ok,
Z:\Kendal King\Images\799366989103.JPG,799366989103.JPG,799366989103,56547,1693408698.0,391,513,"“ae «SOO
Bi SHRIMP Sco iP
_FOUR $25 GIFT CARDS»
""aie $100
LS
fF?
FOUR $25 GIFT CARDS
EXTREME = $00
| : eee
EN
BUBBA GUmp
ee
fl",ae soo bi shrimp sco ip four $25 gift cards aie $100 ls ff four $25 gift cards extreme $00 eee en bubba gump ee fl,,$25,,ok,
Z:\Kendal King\Images\799366989189.jpg,799366989189.jpg,799366989189,2850960,1708542156.0,1275,1650,"—*
Jer FAVOR,
ce —_ “te,
Fanos re bias ——
me ; air teees <r Re
None mf a r |
ee ge: i ps, eA
teak a Mee 2 a ve \ ae —————
Sie NS CARAT =. *
e. > 7 A
Three *25 Gift Card
EXTREME quem $75
VALUE
See TAVORI 7
Foie a] Pei
—_ ae ej a és a Saeen tiny By) |
a a. tes)
e
Three *25 Gift Cards
_~ kk
'S FAVO
ev
Bax om AS
GOW) 4 Bog -
N i i Ee @ ae Y 4
A oe pei me A
; ye a a a a Geet ee oN
aac cv ne - A ee ‘
aCe Ee Soe + (NN
& eee ig",jer favor ce te fanos re bias me air teees r re none mf a r ee ge i ps ea teak a mee 2 a ve ae sie ns carat e 7 a three 25 gift card extreme quem $75 value see tavori 7 foie a pei ae ej a s a saeen tiny by a a tes e three 25 gift cards kk s favo ev bax om as gow 4 bog n i i ee ae y 4 a oe pei me a ye a a a a geet ee on aac cv ne a ee ace ee soe nn eee ig,playstation,$75,,ok,
Z:\Kendal King\Images\799366989226.JPG,799366989226.JPG,799366989226,61957,1693408700.0,392,515,"EXTREME >
Fae GC) #50) |
FOGO DE CHAO
WELCOME TO WHAT’S NEXT |
— Two*25 GiftCards
FOGO DECHAQ
Se Cee ~ e ih
Bree Ole
| WELCOME TO WHAT’S NEXT |
: 3 == == : ==: = : |
EXTREME
VALUE $ 50
rn TA An
RoQRoos oe _
WELCOME TO WHAT’S NEXT
Two *25 Gift Cards",extreme fae gc 50 fogo de chao welcome to what s next two 25 giftcards fogo dechaq se cee e ih bree ole welcome to what s next 3 extreme value $ 50 rn ta an roqroos oe welcome to what s next two 25 gift cards,,,,ok,
Z:\Kendal King\Images\799366989264.JPG,799366989264.JPG,799366989264,41944,1693408701.0,386,510,"f EXTREME a :
VALUE ““SS========== $100
LANDRY’S
McCORMICK & SCHMICK’S
est. 1974
: Two *50 Gift Cards |
onc 100
Two *50 Gift Cards
“aree® lle
LANDRY'S
Two *50O Gift Cards",f extreme a value ss $100 landry s mccormick schmick s est 1974 two 50 gift cards onc 100 two 50 gift cards aree lle landry s two 50o gift cards,,$100,,ok,
Z:\Kendal King\Images\799366989301.jpg,799366989301.jpg,799366989301,225987,1725913567.0,379,501,"(EXTREME = =
value. _  *100
© eA
Four *25 Gift Cards
SS os a at Be
‘ oe on eee i
wa Bh AEE YS
: he kee a
bee . ts As Pee H
Noe ee | SR a Si
pee i Be fhe me Sy Sn, a
| eda Ws — '
4008 oe : 1
H jou. H
' i
' vos '
1 s 1
' oe i
' '
EXTREME
VALUE $100
oiNces
SO gTEAKHOUSE
‘++ GRILLE ee
Locally Owned. Michigan Company",extreme value 100 ea four 25 gift cards ss os a at be oe on eee i wa bh aee ys he kee a bee ts as pee h noe ee sr a si pee i be fhe me sy sn a eda ws 4008 oe 1 h jou h i vos 1 s 1 oe i extreme value $100 oinces so gteakhouse grille ee locally owned michigan company,,$100,,ok,
Z:\Kendal King\Images\799366989387.JPG,799366989387.JPG,799366989387,59978,1693408703.0,328,507,"“ae $50
a
DPi71a halle
[Rue 50 |
oe S45 Di7 La NANC
""hs on przaRanch
Py) eds
‘praaRanch |e
Eten Oe eee) ee
exTreME = sssé$#/'O
a | przaRanch |
= 4h. ce Oe :
‘| pra Ranch lee
‘ = 0) wae hy :",ae $50 a dpi71a halle rue 50 oe s45 di7 la nanc hs on przaranch py eds praaranch e eten oe eee ee extreme sss $ o a przaranch 4h ce oe pra ranch lee 0 wae hy,,$50,,ok,
Z:\Kendal King\Images\799366989424.jpg,799366989424.jpg,799366989424,107646,1708542141.0,346,529,"aus *5O
See
~ SPRINGCREER
“mut $50
SPRING-GREEK ~*~
~ SPRING CREEK ~
BPN OmgeoF
=~ SPRING GREER?*=
1! Moore oe. . le",aus 5o see springcreer mut $50 spring greek spring creek bpn omgeof spring greer 1 moore oe le,,$50,,ok,
Z:\Kendal King\Images\799366990161.jpg,799366990161.jpg,799366990161,924566,1712782629.0,1163,1650,"bai racKer
Tanera Applebees AE
4 oP RESTAURANTS
SmasH
= BURGER
Give the $20-5
Gift of Choice. ees cee
Choose your favorite gift cards from
Tanera Micbees ES
HOP = Bab Zuaus:
BANA FRESH = cARRABBA'S = jamba
PAPAJOHNs: SmasH
a BURGER
(7) Use code on back to redeem for gift cards online.
Gift of Choice. eit» 20-7200
f
a :
Choose your favorite gift.g@
Famera blebs
HOP Bob Bvaus:
BANA FRESH = cARRABBA'S )=— “jamba
PAPA JOHNs: simasH
Ce) Use code on back to redeem for gift cards online.",bai racker tanera applebees ae 4 op restaurants smash burger give the $20 5 gift of choice ees cee choose your favorite gift cards from tanera micbees es hop bab zuaus bana fresh carrabba s jamba papajohns smash a burger 7 use code on back to redeem for gift cards online gift of choice eit 20 7200 f a choose your favorite gift g famera blebs hop bob bvaus bana fresh carrabba s jamba papa johns simash ce use code on back to redeem for gift cards online,applebees,$20,,ok,
Z:\Kendal King\Images\79966137047.jpg,79966137047.jpg,79966137047,364115,1692034642.0,923,1220,"i $25-
\s500
= 0
me 500",i $25 s500 0 me 500,,$25,,ok,
Z:\Kendal King\Images\830324004954.jpg,830324004954.jpg,830324004954,109621,1629210734.0,218,300,"c eos
...
7 Visa Prepaid
Card
“ae
Seestgsen
, VISA
Visa Prepaid
VISA
“ Misa Prepac
> Card
om.",c eos 7 visa prepaid card ae seestgsen visa visa prepaid visa misa prepac card om,visa,,,ok,
Z:\Kendal King\Images\830324009492.jpg,830324009492.jpg,830324009492,115795,1629210734.0,239,320,"a »
“ect VISA
=
, a
A . ps
sa
4 »
4
rect VISA
, @
re, o,
| WIS id “NY
Loe a
«
000 1934 9010 et
ve ews” VISA
Y vr
Lavan",a ect visa a a ps sa 4 4 rect visa re o wis id ny loe a 000 1934 9010 et ve ews visa y vr lavan,playstation,,,ok,
Z:\Kendal King\Images\849219049772.jpg,849219049772.jpg,849219049772,7317,1692062453.0,162,170,B,b,,,,ok,
Z:\Kendal King\Images\849219060005.jpg,849219060005.jpg,849219060005,83879,1692058269.0,251,541,"by
EF ai
an ‘4 ' —_
ey gw
| Wan
—~—f
¥- Bl lbs >
Pr ‘€ 4
=i",by ef ai an 4 ey gw wan f bl lbs pr 4 i,,,,ok,
Z:\Kendal King\Images\849219060012.jpg,849219060012.jpg,849219060012,67755,1692058252.0,266,580,"~e”
| ‘aay
i»
| tay
:
«#,
Lx!",e aay i tay lx,,,,ok,
Z:\Kendal King\Images\849219060043.jpg,849219060043.jpg,849219060043,52234,1692058087.0,283,487,"RAT YS
RANA
| MAG ae
PM bel ud
itt. ah. ab
=550
-wA\Re..
sen\ee.. .
anf
a
| iy
=su@",rat ys rana mag ae pm bel ud itt ah ab 550 wa re sen ee anf a iy su,,,,ok,
Z:\Kendal King\Images\849219060050.jpg,849219060050.jpg,849219060050,61479,1692058146.0,321,555,"¥
a)
© ) |
2 DESIGNS
INCLUDED o taansh Q
y
<iet
6 6
we
Pr - |
ian ww &
— Se
ad
e © :
m ~
INCLUDED oe Ramee ©",a 2 designs included o taansh q y iet 6 6 we pr ian ww se ad e m included oe ramee,,,,ok,
Z:\Kendal King\Images\849219060067.jpg,849219060067.jpg,849219060067,66793,1692058214.0,320,593,"i) e )
2 DESIGNS =
itt 2 = @)
a) « 4
Hr =
2 DESIGNS = g)
INCLUDED Os.
®@ e ;
2 DESIGNS a @
INCLUDED 2) =",i e 2 designs itt 2 a 4 hr 2 designs g included os e 2 designs a included 2,,,,ok,
Z:\Kendal King\Images\849219061217.jpg,849219061217.jpg,849219061217,65706,1692058230.0,285,591,"fr
fo
fe",fr fo fe,,,,ok,
Z:\Kendal King\Images\849219062146.jpg,849219062146.jpg,849219062146,8747,1692059153.0,158,166,"Pe
As
Ay
“Tams ONT",pe as ay tams ont,,,,ok,
Z:\Kendal King\Images\849219062153.jpg,849219062153.jpg,849219062153,8534,1692059120.0,110,158,"Ba
Sy)
‘ERS VO
-@F .
aN
TMA SN Wiz.",ba sy ers vo f an tma sn wiz,,,,ok,
Z:\Kendal King\Images\849219062160.jpg,849219062160.jpg,849219062160,11057,1692059135.0,154,150,"thitta * BLE
‘OR
Ay r LA “Tig
& Ae $25
~ “ —*
a PERE 4
a eee
Willa | YMG
wybeee | Bg
Pee “ Jt
— IGLGELE, i E
Wie | |) GEGRE:
LOE BOG BCBG
he fs le iP FEE? aes
We (Ut een, at an
a OL AMT “ee
f
“
aan tlle Fe Ce % we
Ye I 0
WN LOOP SLLEE SA,",thitta ble or ay r la tig ae $25 a pere 4 a eee willa ymg wybeee bg pee jt iglgele i e wie gegre loe bog bcbg he fs le ip fee aes we ut een at an a ol amt ee f aan tlle fe ce we ye i 0 wn loop sllee sa,,$25,,ok,
Z:\Kendal King\Images\849219062221.jpg,849219062221.jpg,849219062221,9713,1692062419.0,166,122,"CEIERRAIEIG =
Ldn
“ wid” )
8. re ?",ceierraieig ldn wid 8 re,,,,ok,
Z:\Kendal King\Images\849219062238.jpg,849219062238.jpg,849219062238,6788,1692062436.0,87,147,,,,,,ok,
Z:\Kendal King\Images\849219062276.jpg,849219062276.jpg,849219062276,10351,1692062473.0,112,164,"YY
L,",yy l,,,,ok,
Z:\Kendal King\Images\849219062870.JPG,849219062870.JPG,849219062870,56679,1627331126.0,322,744,"Paar ete 7 CARD
ae HOLDERS
od Pe
DAC | GIFT CARD
HOLIERS
® — 2 Pe OP
a an ENO
one GIFT CARD
PS — 2 PE AP
pa an EO",paar ete 7 card ae holders od pe dac gift card holiers 2 pe op a an eno one gift card ps 2 pe ap pa an eo,playstation,,,ok,
Z:\Kendal King\Images\849219062900.JPG,849219062900.JPG,849219062900,70707,1627331202.0,337,744,"ree e eS , Sf
4 |
al
— >
3 f >> i
K ‘ ‘ 4
£ \ pp i
H 1)
SCS - ——_— CITT CAD
Pei | Suite Senge ware e a,
ee | sesreraal
Sauneaamnessiil 44 eae
a 7 Z aod
~<
ots
e -—
gy Seite
ky rd owe
‘
1S -—",ree e es sf 4 al 3 f i k 4 pp i h 1 scs citt cad pei suite senge ware e a ee sesreraal sauneaamnessiil 44 eae a 7 z aod ots e gy seite ky rd owe 1s,,,,ok,
Z:\Kendal King\Images\849219062917.JPG,849219062917.JPG,849219062917,48978,1627331262.0,331,740,"| [ *) ©
—
W
USNS Gs =) Ey
© ©
: an ‘
} © © :
L
SPOS tad on) 7,",w usns gs ey an l spos tad on 7,,,,ok,
Z:\Kendal King\Images\849219062924.JPG,849219062924.JPG,849219062924,53589,1627331308.0,401,745,"\ {ee oe, |
Commer vent ee
N ees Vari
. e ‘‘e
2 DESIGNS seamae —“<m>
seat
7
\ 4 ,
~~ di J
(| x»
iS at => €
i aretl
(> |
~~ Sy Y
2 DESIGNS — fex7 @",ee oe commer vent ee n ees vari e e 2 designs seamae m seat 7 4 di j x is at i aretl sy y 2 designs fex7,,,,ok,
Z:\Kendal King\Images\849219062931.JPG,849219062931.JPG,849219062931,77201,1627331373.0,421,742,"Fe tee (i (Al
Bec: HOLDERS
he T\, EN
rv N (ok i
ns r yle J Vala ( ol
6
ve tat ‘lola tans
' 6 PACK & rpc
""a HOLDERS
| me y Jplguy -
: ) Ne i"" XO pf
. y . a ; se e*
at. Yn
> Say
es GIFT CAR!
wie th
bay 4 M O ic i"" yy Vala. 0 ; *
’ ) File i"" PATAS , |
8 Pe NV we #.",fe tee i al bec holders he t en rv n ok i ns r yle j vala ol 6 ve tat lola tans 6 pack rpc a holders me y jplguy ne i xo pf y a se e at yn say es gift car wie th bay 4 m o ic i yy vala 0 file i patas 8 pe nv we,,,,ok,
Z:\Kendal King\Images\849219062948.JPG,849219062948.JPG,849219062948,64239,1627331424.0,412,719,", e ae
4)TBh) Rees
: ;
N :",e ae 4 tbh rees n,,,,ok,
Z:\Kendal King\Images\849219062955.JPG,849219062955.JPG,849219062955,89425,1627331472.0,470,740,"SPAR
@ 6 PACK &
| “beelacnanaae HOLDERS
! é FAA eI S
eau saa sae “ss a tae
Ses Bee eee pew:
| FROM SANTA ¢ WN
a QE E: \ Ee Sar a . é
| es , Sas
—h ‘ : — LE aaa
j a ES q 5 )
| FROM SANTA 4 iS)
ee el ee, = ay e 5
» Cee) )
| & Resa belicnaeddessescassarccnssvnvereesssscer! a
) 70: RAN PRESS su acuhaw acs scascees q
KR a5 , >
& 6 PACK & HOLDERS
DOM it iy =z a DB .
t= ~~ Tim
on lm B
FROM SANTA ie)
i b»
FROM SENTA le!
b
\x* X
BPE HOLDERS
g= ~~~ = From
ae 7,
ie= ~wme wT]! eS SN ; ~
FROM SANTA i@)
eo a A TR maa DA ~
FROM SANTA ie!
——~}
\ x .",spar 6 pack beelacnanaae holders faa ei s eau saa sae ss a tae ses bee eee pew from santa wn a qe e ee sar a es sas h le aaa j a es q 5 from santa 4 is ee el ee ay e 5 cee resa belicnaeddessescassarccnssvnvereesssscer a 70 ran press su acuhaw acs scascees q kr a5 6 pack holders dom it iy z a db t tim on lm b from santa ie i b from senta le b x x bpe holders g from ae 7 ie wme wt es sn from santa i eo a a tr maa da from santa ie x,,,,ok,
Z:\Kendal King\Images\849219066762.jpg,849219066762.jpg,849219066762,95302,1692034587.0,814,958,,,,,,ok,
Z:\Kendal King\Images\849219066779.jpg,849219066779.jpg,849219066779,135074,1692034588.0,816,972,"( LEVEL UP! )
Sain OF FY
gor
o) pag LPR
tie oy RY
bas?) tin NY
5) ag OS
( LEVEL ut)
“ 5",level up sain of fy gor o pag lpr tie oy ry bas tin ny 5 ag os level ut 5,,,,ok,
Z:\Kendal King\Images\849219066786.jpg,849219066786.jpg,849219066786,57093,1692034589.0,683,633,"vw ee we eee
6
exx
a
eas Oey
“a me Ly : He A,
oy"" ® Ly » % goats AN Gg A
i”) oles",vw ee we eee 6 exx a eas oey a me ly he a oy ly goats an gg a i oles,,,,ok,
Z:\Kendal King\Images\849219066793.jpg,849219066793.jpg,849219066793,76936,1692034590.0,637,891,"ee - ia
“v6
—
mm i
yw ls.
o
6 2
pA,
Ce
oO Oo.
a""",ee ia v6 mm i yw ls o 6 2 pa ce oo oo a,,,,ok,
Z:\Kendal King\Images\849219077904.JPG,849219077904.JPG,849219077904,887214,1708542171.0,1142,2365,"¢ ——
DONA TT CNET ine
ow
I), ]
\ °) — — a |
| |
|
| S |
| ._ € |
=~ ~~ ea S32 2 fp ~ cal
) | / —— Sng
A PACK ate =m
GIFT CARD HOLDERS 2 DESIGN a lp
HOD HALTTHEETOEAEGEATEEOAECOOU POOR CAO meme
\ if |
Hi
i. |
| Ral
1] | 1)
| }
i a
e A GlET |
——™= (~- -X RP WV FS f e —
| | |
| SIFT CARD HOLDER re |
| _ A |
ns
pm FOR YOU am",dona tt cnet ine ow i a s ea s32 2 fp cal sng a pack ate m gift card holders 2 design a lp hod halttheetoeaegeateeoaecoou poor cao meme if hi i ral 1 1 i a e a glet x rp wv fs f e sift card holder re a ns pm for you am,,,,ok,
Z:\Kendal King\Images\849219077928.jpeg,849219077928.jpeg,849219077928,758786,1708542164.0,1056,2146,">
LAAT LTT
\ ; § sD ae 2 i
f i a
| ‘ ‘ 4
NT TTT — ;
e = ye =
} ff : ii
4 »,
| GFT CARD HOLDERS ESR TY a [|
BSS, 0 4d
by 4 «Lal be",laat ltt sd ae 2 i f i a 4 nt ttt e ye ff ii 4 gft card holders esr ty a bss 0 4d by 4 lal be,,,,ok,
Z:\Kendal King\Images\874586009906.jpg,874586009906.jpg,874586009906,170942,1692038006.0,1161,1581,"a“—
The gift of a
Walmart+< membership
$98
t ?
Walmart+<
annual membership gift card |
Walmart+= membership
Walmart+
annual membership gift card
Walmart+ membership",a the gift of a walmart membership $98 t walmart annual membership gift card walmart membership walmart annual membership gift card walmart membership,,,,ok,
Z:\Kendal King\Images\874586009906.png,874586009906.png,874586009906,88382,1701898349.0,1161,1581,"a
The gift of a
Walmart+= membership
$98
Walmart+
annual membership gift card
Ss
Walmart+< membership
_-~
Walmart+ membership
| $98",a the gift of a walmart membership $98 walmart annual membership gift card ss walmart membership walmart membership $98,,,,ok,
Z:\Kendal King\Images\874586021489.jpg,874586021489.jpg,874586021489,34604,1692044639.0,498,310,"\ yay!
Y 4 ¥ samsclub<>.,
Gift Card
8
. yay!
I
sams club <>.,
bY
{
sams club <>,",yay y 4 samsclub gift card 8 yay i sams club by sams club,,,,ok,
Z:\Kendal King\Images\874586025135.jpg,874586025135.jpg,874586025135,38548,1692044639.0,410,256,"a eNO ee ®
AD al S""
congratulations
. eee
r- a or
-~ . ws maf? l-
sam's club <>,,
/. wat )
~~. wet 2m]
| sam's club <>,",a eno ee ad al s congratulations eee r a or ws maf l sam s club wat wet 2m sam s club,,,,ok,
Z:\Kendal King\Images\874586025142.jpg,874586025142.jpg,874586025142,31604,1692044640.0,440,280,"i : blast!
you're a blast!
4
sams club <>.,
oe a blast!
y : pve
*
a —
*«K
you’re a blast! x
ya
y sams cu",i blast you re a blast 4 sams club oe a blast y pve a k you re a blast x ya y sams cu,,,,ok,
Z:\Kendal King\Images\874586025159.jpg,874586025159.jpg,874586025159,60386,1692044642.0,636,404,"fe a
fc 2) “ln ee
eo en ae
happy birthday
aaa
A Cog - So at
. Z\¢Y mw ™ «
|e we Ge
ene
vad oo \ ~ 4 » 7 \
/ 4 e 4 >
sams club <>.",fe a fc 2 ln ee eo en ae happy birthday aaa a cog so at z y mw e we ge ene vad oo 4 7 4 e 4 sams club,,,,ok,
Z:\Kendal King\Images\874586025166.jpg,874586025166.jpg,874586025166,48881,1692044641.0,486,308,"}
Pa ) 4
sams Club <>.,
Gift Card
thank By
| & you 2
Y)
|
sams club <>.
ary Gift Card",pa 4 sams club gift card thank by you 2 y sams club ary gift card,,,,ok,
Z:\Kendal King\Images\874586025227.jpg,874586025227.jpg,874586025227,19040,1692044642.0,430,266,"<>
sais cub.
sams club",sais cub sams club,,,,ok,
Z:\Kendal King\Images\874586043801.jpg,874586043801.jpg,874586043801,4091,1608178908.0,99,64,"A fe |» iu
on) Y
i y 1f {
rr"" Aa q
x’ a # >.
os",a fe iu on y i y 1f rr aa q x a os,,,,ok,
Z:\Kendal King\Images\874586043832.jpg,874586043832.jpg,874586043832,3629,1608178906.0,95,61,"als,
i
7\~",als i 7,,,,ok,
Z:\Kendal King\Images\8745860438323.jpg,8745860438323.jpg,8745860438323,39132,1629210742.0,241,156,"wl,
7\4~
sl
wal,
el",wl 7 4 sl wal el,,,,ok,
Z:\Kendal King\Images\874586043856.jpg,874586043856.jpg,874586043856,3183,1608178908.0,101,65,"| wy
a's wes
Ay
j
au ane",wy a s wes ay j au ane,,,,ok,
Z:\Kendal King\Images\874586047786.jpg,874586047786.jpg,874586047786,77793,1629210735.0,241,156,"> - ms . ~~ :
SFr CARD |
al,
7,\~
iB RE 6 eee
» (ai a
. ! 4 b/s A :B>
AST Us et a Or, RID .
° SS 5
SSS @X 0 Os Ch Oe GE
7\~",ms sfr card al 7 ib re 6 eee ai a 4 b s a b ast us et a or rid ss 5 sss x 0 os ch oe ge 7,,,,ok,
Z:\Kendal King\Images\874586047984.jpg,874586047984.jpg,874586047984,4340,1608178908.0,92,58,"0
a's
a |
of) “@) en ) ;
| f ‘ ‘ee a
ae ; ,
aS eat)",0 a s a of en f ee a ae as eat,,,,ok,
Z:\Kendal King\Images\874586050373.jpg,874586050373.jpg,874586050373,64643,1629210735.0,249,168,"- areale) attire ULI,
SN SRY
= rn ae oS IN Se <r
HN A “4 TNS
rF Ah
meaner! \/\/ AY \\Zeee
R74 to /|hee
Pas Ne 4 Core
ea ""CN GO! > Ee
~— = = , py S
SZ SS i UUW :
| “WS ~ =, TY te
AN. SS “1
4 » “% Se i
amie) YY Le
AW, OF >.
= sh
— - \'/ 7 4 ah
“is aso.
: Y . A .
, di\ \>
*. S4aan
Atty -
AA ;
= ; a
“SOS gh
ats Soe a “1s
- dg gyye",areale attire uli sn sry rn ae os in se r hn a 4 tns rf ah meaner ay zeee r74 to hee pas ne 4 core ea cn go ee py s sz ss i uuw ws ty te an ss 1 4 se i amie yy le aw of sh 7 4 ah is aso y a di s4aan atty aa a sos gh ats soe a 1s dg gyye,,,,ok,
Z:\Kendal King\Images\874586050762.jpg,874586050762.jpg,874586050762,4768,1608178906.0,104,66,"!
»""s oe
> . /*)
- Th
als - r )
Yd
~ -
LY e
L |",s oe th als r yd ly e l,,,,ok,
Z:\Kendal King\Images\874586050779.jpg,874586050779.jpg,874586050779,5364,1608178908.0,104,67,"4,
seh
thd ~",4 seh thd,,,,ok,
Z:\Kendal King\Images\874586051202.jpg,874586051202.jpg,874586051202,38859,1629210736.0,249,166,"| CbnAvbfelafions
al,
: 7\~
‘ ‘",cbnavbfelafions al 7,,,,ok,
Z:\Kendal King\Images\874586051219.jpg,874586051219.jpg,874586051219,54401,1629210736.0,249,164,"¢
Fi
ERA",fi era,,,,ok,
Z:\Kendal King\Images\874586051356.jpg,874586051356.jpg,874586051356,63321,1629210737.0,249,162,"fers. + — 7 Re |
a; 7
+a \
A:
| «
oo. —
si. x
. j war;
*x",fers 7 re a 7 a a oo si x j war x,,,,ok,
Z:\Kendal King\Images\874586051363.jpg,874586051363.jpg,874586051363,29596,1629210738.0,241,156,e9,e9,,,,ok,
Z:\Kendal King\Images\874586051370.jpg,874586051370.jpg,874586051370,68720,1629210739.0,249,166,"%&
al
. m™
bd ‘
ee
~
; '
- HAPPY is
bUncthers Day",al m bd ee happy is buncthers day,,,,ok,
Z:\Kendal King\Images\874586051394.jpg,874586051394.jpg,874586051394,53021,1629210739.0,285,191,"axe
<>
sai cu
sams club",axe sai cu sams club,,,,ok,
